NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
brain-512x512/4a2c5f27_1-42.dcm,526.51,81.82,84.46,19.42,96.31,129.82,75.34,174.88,66.79,236.32,55.12
brain-512x512/a4e7095c_1-007.dcm,526.50,51.43,90.23,8.90,98.31,60.19,88.57,97.05,81.57,191.26,63.67
brain-512x512/081d242a_1-345.dcm,526.52,59.42,88.71,15.74,97.01,80.67,84.68,125.73,76.12,187.17,64.45
brain-512x512/77669971_1-051.dcm,526.51,70.06,86.69,14.29,97.28,113.44,78.45,158.49,69.9,224.03,57.45
brain-512x512/be72213f_1-094.dcm,526.50,102.31,80.57,23.73,95.49,154.40,70.67,232.22,55.89,342.81,34.89
brain-512x512/b894f878_1-035.dcm,526.50,83.46,84.15,21.16,95.98,117.53,77.68,191.26,63.67,289.57,45.0
brain-512x512/17152bb6_1-169.dcm,526.50,49.33,90.63,10.53,98.0,105.25,80.01,150.30,71.45,215.84,59.01
brain-512x512/012a007a_1-073.dcm,526.50,71.50,86.42,18.10,96.56,72.48,86.23,109.34,79.23,170.78,67.56
brain-512x512/cd2bd0cb_1-144.dcm,526.51,85.72,83.72,25.21,95.21,80.67,84.68,133.92,74.56,224.03,57.45
brain-512x512/9608c852_1-09.dcm,526.50,56.60,89.25,11.34,97.85,52.00,90.12,80.67,84.68,121.63,76.9
brain-512x512/3624dfbc_1-054.dcm,526.51,70.53,86.61,14.46,97.25,113.44,78.45,162.59,69.12,228.13,56.67
brain-512x512/33910ccf_1-20.dcm,526.50,67.35,87.21,18.34,96.52,39.71,92.46,72.48,86.23,125.73,76.12
brain-512x512/1-324.dcm,526.47,58.96,88.8,16.04,96.95,84.77,83.9,133.92,74.56,199.45,62.11
brain-512x512/a7c14776_1-085.dcm,526.50,107.24,79.63,27.92,94.7,113.44,78.45,187.17,64.45,293.66,44.22
brain-512x512/b0a18280_1-031.dcm,526.50,75.72,85.62,13.74,97.39,64.29,87.79,101.15,80.79,166.69,68.34
brain-512x512/116ecde7_1-031.dcm,526.50,59.38,88.72,12.30,97.66,39.71,92.46,60.19,88.57,97.05,81.57
brain-512x512/3b588248_1-151.dcm,526.50,45.90,91.28,12.26,97.67,88.86,83.12,129.82,75.34,187.17,64.45
brain-512x512/0e7e02ab_1-003.dcm,526.50,55.20,89.52,18.81,96.43,76.57,85.46,138.01,73.79,260.89,50.45
brain-512x512/43f22993_1-165.dcm,526.51,54.65,89.62,14.80,97.19,92.96,82.34,138.01,73.79,199.45,62.12
brain-512x512/82997d15_1-093.dcm,526.50,94.93,81.97,23.88,95.46,101.15,80.79,162.59,69.12,260.89,50.45
brain-512x512/0bbed60d_1-176.dcm,526.51,43.10,91.81,9.82,98.14,84.77,83.9,121.63,76.9,187.17,64.45
brain-512x512/c9e0d192_1-40.dcm,526.50,86.36,83.6,19.59,96.28,142.11,73.01,187.17,64.45,248.61,52.78
brain-512x512/0c8b3065_1-021.dcm,526.50,60.02,88.6,11.96,97.73,88.86,83.12,138.01,73.79,207.65,60.56
brain-512x512/2727ed31_1-057.dcm,526.50,66.67,87.34,14.86,97.18,80.67,84.68,129.82,75.34,215.84,59.01
brain-512x512/4ebde7dd_1-077.dcm,526.50,81.36,84.55,20.69,96.07,101.15,80.79,162.59,69.12,252.70,52.0
brain-512x512/e88494c9_1-64.dcm,526.51,59.91,88.62,14.76,97.2,88.86,83.12,129.82,75.34,183.07,65.23
brain-512x512/73b1cb5b_1-117.dcm,526.51,60.44,88.52,17.70,96.64,80.67,84.68,129.82,75.34,195.36,62.9
brain-512x512/4c32ca1d_1-003.dcm,526.50,23.15,95.6,5.04,99.04,27.42,94.79,39.71,92.46,64.29,87.79
brain-512x512/d6b9abf8_1-206.dcm,526.52,67.59,87.16,18.23,96.54,125.73,76.12,178.97,66.01,252.70,52.01
brain-512x512/ba79c2b9_1-138.dcm,526.50,72.98,86.14,16.11,96.94,64.29,87.79,109.34,79.23,187.17,64.45
brain-512x512/5d8fe606_1-010.dcm,526.50,50.49,90.41,6.28,98.81,52.00,90.12,80.67,84.68,133.92,74.56
brain-512x512/32de8aa9_1-166.dcm,526.51,69.09,86.88,15.85,96.99,121.63,76.9,273.18,48.11,498.46,5.33
brain-512x512/59f5eb4e_1-174.dcm,526.47,78.55,85.08,17.95,96.59,154.40,70.67,211.74,59.78,285.47,45.78
brain-512x512/483eecbe_1-63.dcm,526.50,77.09,85.36,17.99,96.58,121.63,76.9,166.69,68.34,228.13,56.67
brain-512x512/b655b318_1-058.dcm,526.51,78.40,85.11,19.56,96.28,113.44,78.45,178.97,66.01,273.18,48.11
brain-512x512/09def828_1-053.dcm,526.51,71.72,86.38,17.00,96.77,105.25,80.01,166.69,68.34,264.99,49.67
brain-512x512/b5e0a5e8_1-176.dcm,526.50,0.34,99.93,3.43,99.35,11.04,97.9,11.04,97.9,11.04,97.9
brain-512x512/6dcd347a_1-316.dcm,526.51,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/4daefd8e_1-173.dcm,526.47,78.86,85.02,18.07,96.57,154.40,70.67,211.74,59.78,285.47,45.78
brain-512x512/be4aa187_1-032.dcm,526.50,64.05,87.83,13.88,97.36,101.15,80.79,158.49,69.9,244.51,53.56
brain-512x512/634f502c_1-160.dcm,526.50,74.81,85.79,12.16,97.69,76.57,85.46,121.63,76.9,232.22,55.89
brain-512x512/77578d70_1-106.dcm,526.50,79.29,84.94,16.84,96.8,146.21,72.23,219.93,58.23,322.33,38.78
brain-512x512/1b1526a9_1-136.dcm,526.50,99.82,81.04,24.73,95.3,105.25,80.01,170.78,67.56,264.99,49.67
brain-512x512/d0e9f913_1-010.dcm,526.50,66.44,87.38,13.50,97.44,109.34,79.23,162.59,69.12,236.32,55.12
brain-512x512/1698cec6_1-081.dcm,526.51,103.73,80.3,24.29,95.39,138.01,73.79,211.74,59.78,318.24,39.56
brain-512x512/a3878eb9_1-015.dcm,526.51,24.97,95.26,7.78,98.52,15.13,97.13,23.33,95.57,39.71,92.46
brain-512x512/a4bf0503_1-080.dcm,526.50,109.86,79.13,26.74,94.92,133.92,74.56,211.74,59.78,318.24,39.56
brain-512x512/e29bb22d_1-047.dcm,526.50,97.36,81.51,26.40,94.99,101.15,80.79,170.78,67.56,269.09,48.89
brain-512x512/06a17b4c_1-100.dcm,526.50,97.14,81.55,23.88,95.46,129.82,75.34,203.55,61.34,310.05,41.11
brain-512x512/92fdff78_1-108.dcm,526.50,89.85,82.93,21.40,95.94,170.78,67.56,277.28,47.34,424.73,19.33
brain-512x512/4d590e2a_1-068.dcm,526.51,70.58,86.59,15.20,97.11,97.05,81.57,146.21,72.23,224.03,57.45
brain-512x512/a6efaf57_1-22.dcm,526.50,77.49,85.28,18.70,96.45,129.82,75.34,174.88,66.79,240.41,54.34
brain-512x512/f2368bff_1-172.dcm,526.50,38.39,92.71,10.12,98.08,76.57,85.46,121.63,76.9,207.65,60.56
brain-512x512/506583a5_1-020.dcm,526.50,42.82,91.87,7.52,98.57,113.44,78.45,158.49,69.9,232.22,55.89
brain-512x512/e4400cb2_1-009.dcm,526.51,66.90,87.29,10.29,98.04,76.57,85.46,113.44,78.45,170.78,67.56
brain-512x512/d771e526_1-048.dcm,526.50,106.97,79.68,25.18,95.22,170.78,67.56,256.80,51.23,363.29,31.0
brain-512x512/12118a45_1-070.dcm,526.50,80.48,84.71,20.19,96.17,88.86,83.12,150.30,71.45,244.51,53.56
brain-512x512/8413a33e_1-151.dcm,526.50,68.58,86.97,11.58,97.8,76.57,85.46,117.53,77.68,178.97,66.01
brain-512x512/858a435f_1-120.dcm,526.50,75.25,85.71,15.78,97.0,80.67,84.68,129.82,75.34,207.65,60.56
brain-512x512/b9518423_1-02.dcm,526.51,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/e63e128d_1-063.dcm,526.50,92.06,82.52,21.34,95.95,97.05,81.57,158.49,69.9,248.61,52.78
brain-512x512/9955d014_1-45.dcm,526.51,90.78,82.76,21.97,95.83,133.92,74.56,187.17,64.45,252.70,52.0
brain-512x512/98d876f7_1-163.dcm,526.51,59.74,88.65,12.04,97.71,72.48,86.23,121.63,76.9,195.36,62.9
brain-512x512/1-288.dcm,526.46,62.05,88.21,17.18,96.74,105.25,80.01,154.40,70.67,224.03,57.45
brain-512x512/e74e3a27_1-071.dcm,526.50,74.17,85.91,18.03,96.57,133.92,74.56,203.55,61.34,297.76,43.45
brain-512x512/fcc11015_1-16.dcm,526.50,80.52,84.71,14.66,97.21,23.33,95.57,47.90,90.9,97.05,81.57
brain-512x512/5ce2c5a2_1-25.dcm,526.50,69.10,86.88,13.12,97.51,97.05,81.57,138.01,73.79,199.45,62.12
brain-512x512/cb322a33_1-074.dcm,526.51,85.87,83.69,19.19,96.36,138.01,73.79,203.55,61.34,301.85,42.67
brain-512x512/17cabeae_1-091.dcm,526.50,73.84,85.97,15.49,97.06,158.49,69.9,228.13,56.67,330.53,37.22
brain-512x512/bdf6e445_1-152.dcm,526.51,71.34,86.45,15.14,97.12,92.96,82.34,150.30,71.45,224.03,57.45
brain-512x512/9430cdde_1-078.dcm,526.50,83.73,84.1,21.64,95.89,121.63,76.9,187.17,64.45,273.18,48.11
brain-512x512/1fe63801_1-053.dcm,526.50,72.28,86.27,17.02,96.77,125.73,76.12,187.17,64.45,277.28,47.34
brain-512x512/986ca1ad_1-096.dcm,526.51,104.67,80.12,25.71,95.12,142.11,73.01,215.84,59.01,318.24,39.56
brain-512x512/6c23b250_1-045.dcm,526.50,92.59,82.41,18.95,96.4,68.38,87.01,121.63,76.9,207.65,60.56
brain-512x512/a7ad12db_1-076.dcm,526.50,96.67,81.64,21.22,95.97,117.53,77.68,183.07,65.23,285.47,45.78
brain-512x512/ce8836a3_1-164.dcm,526.51,64.47,87.75,13.71,97.4,162.59,69.12,305.95,41.89,523.04,0.66
brain-512x512/103d1ba7_1-153.dcm,526.51,79.87,84.83,14.21,97.3,88.86,83.12,150.30,71.45,244.51,53.56
brain-512x512/c5beac57_1-106.dcm,526.50,73.08,86.12,19.14,96.36,105.25,80.01,174.88,66.78,269.09,48.89
brain-512x512/593b6ec4_1-52.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/f368a092_1-08.dcm,526.50,108.39,79.41,27.66,94.75,396.06,24.77,498.46,5.33,629.53,-19.57
brain-512x512/c0e2c005_1-098.dcm,526.51,76.35,85.5,19.36,96.32,142.11,73.01,207.65,60.56,293.66,44.22
brain-512x512/ce81fa7a_1-030.dcm,526.50,55.25,89.51,11.36,97.84,101.15,80.79,166.69,68.34,281.37,46.56
brain-512x512/58aec42b_1-025.dcm,526.51,82.36,84.36,15.43,97.07,39.71,92.46,56.09,89.35,109.34,79.23
brain-512x512/66756ecc_1-04.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/fb30ef8e_1-251.dcm,526.46,60.65,88.48,13.12,97.51,47.90,90.9,80.67,84.68,146.21,72.23
brain-512x512/58c6fbfe_1-099.dcm,526.50,109.78,79.15,26.62,94.94,121.63,76.9,187.17,64.45,285.47,45.78
brain-512x512/1-346.dcm,526.47,59.09,88.78,15.44,97.07,76.57,85.46,121.63,76.9,178.97,66.0
brain-512x512/2b3adf96_1-02.dcm,526.50,71.57,86.41,12.35,97.65,269.09,48.89,379.68,27.89,523.04,0.66
brain-512x512/f4d4526d_1-032.dcm,526.50,79.73,84.86,13.85,97.37,68.38,87.01,109.34,79.23,174.88,66.79
brain-512x512/32c2a03e_1-037.dcm,526.50,73.03,86.13,18.21,96.54,158.49,69.9,219.93,58.23,310.05,41.11
brain-512x512/bd5969f7_1-167.dcm,526.51,87.60,83.36,25.95,95.07,92.96,82.34,146.21,72.23,232.22,55.89
brain-512x512/4d29fb55_1-063.dcm,526.51,65.59,87.54,16.58,96.85,72.48,86.23,105.25,80.01,162.59,69.12
brain-512x512/658b3815_1-063.dcm,526.50,107.88,79.51,28.54,94.58,121.63,76.9,199.45,62.12,305.95,41.89
brain-512x512/289de8e3_1-42.dcm,526.50,83.23,84.19,19.03,96.39,92.96,82.34,133.92,74.56,191.26,63.67
brain-512x512/a8c053df_1-140.dcm,526.50,69.30,86.84,11.77,97.76,76.57,85.46,117.53,77.68,178.97,66.01
brain-512x512/324d90e4_1-044.dcm,526.50,69.36,86.83,16.78,96.81,76.57,85.46,129.82,75.34,211.74,59.78
brain-512x512/975c8f8b_1-01.dcm,526.50,26.07,95.05,7.28,98.62,11.04,97.9,11.04,97.9,27.42,94.79
brain-512x512/52ea78ae_1-23.dcm,526.51,88.04,83.28,17.47,96.68,64.29,87.79,101.15,80.79,150.30,71.45
brain-512x512/f37b7d77_1-093.dcm,526.50,86.00,83.67,22.84,95.66,113.44,78.45,183.07,65.23,281.37,46.56
brain-512x512/09178f07_1-171.dcm,526.49,48.65,90.76,7.60,98.56,64.29,87.79,97.05,81.57,154.40,70.67
brain-512x512/1-287.dcm,526.47,62.03,88.22,17.18,96.74,109.34,79.23,158.49,69.89,224.03,57.45
brain-512x512/816b0499_1-135.dcm,526.51,78.10,85.17,18.86,96.42,88.86,83.12,154.40,70.68,248.61,52.78
brain-512x512/2edbca24_1-011.dcm,526.50,70.87,86.54,14.49,97.25,133.92,74.56,199.45,62.12,281.37,46.56
brain-512x512/89b105a0_1-121.dcm,526.51,62.15,88.2,13.38,97.46,68.38,87.01,117.53,77.68,187.17,64.45
brain-512x512/6d614161_1-290.dcm,526.51,56.19,89.33,10.25,98.05,72.48,86.23,125.73,76.12,240.41,54.34
brain-512x512/bc9b2ee3_1-052.dcm,526.50,100.35,80.94,21.94,95.83,125.73,76.12,203.55,61.34,318.24,39.56
brain-512x512/9f454294_1-03.dcm,526.50,2.44,99.54,4.90,99.07,64.29,87.79,97.05,81.57,142.11,73.01
brain-512x512/3ad13856_1-19.dcm,526.50,87.38,83.4,20.86,96.04,138.01,73.79,183.07,65.23,236.32,55.12
brain-512x512/cd8deed7_1-022.dcm,526.51,83.52,84.14,26.19,95.03,84.77,83.9,170.78,67.56,281.37,46.56
brain-512x512/a7804c2d_1-020.dcm,526.51,82.06,84.41,15.26,97.1,31.52,94.01,52.00,90.12,97.05,81.57
brain-512x512/1c8abcd8_1-017.dcm,526.47,44.42,91.56,6.08,98.84,15.13,97.13,19.23,96.35,35.61,93.24
brain-512x512/9a53f30e_1-60.dcm,526.50,75.61,85.64,19.67,96.26,80.67,84.68,121.63,76.9,183.07,65.23
brain-512x512/1-285.dcm,526.47,61.57,88.31,17.06,96.76,109.34,79.23,158.49,69.89,224.03,57.45
brain-512x512/ac3cd804_1-047.dcm,526.50,69.36,86.83,13.32,97.47,76.57,85.46,121.63,76.9,199.45,62.12
brain-512x512/200f0218_1-176.dcm,526.50,50.02,90.5,11.00,97.91,92.96,82.34,142.11,73.01,211.74,59.78
brain-512x512/af6b5a7e_1-031.dcm,526.50,86.39,83.59,19.54,96.29,105.25,80.01,178.97,66.01,289.57,45.0
brain-512x512/42cd91b0_1-74.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/955a60f2_1-059.dcm,526.50,101.66,80.69,25.29,95.2,97.05,81.57,158.49,69.9,244.51,53.56
brain-512x512/dc24820c_1-162.dcm,526.50,94.34,82.08,21.37,95.94,162.59,69.12,240.41,54.34,346.91,34.11
brain-512x512/5f0b34d9_1-136.dcm,526.51,101.40,80.74,28.91,94.51,129.82,75.34,207.65,60.56,318.24,39.56
brain-512x512/1-300.dcm,526.46,62.90,88.05,17.45,96.68,105.25,80.01,154.40,70.67,215.84,59.0
brain-512x512/08374452_1-076.dcm,526.50,71.39,86.44,18.03,96.58,76.57,85.46,117.53,77.68,174.88,66.78
brain-512x512/055f2bb2_1-040.dcm,526.51,73.77,85.99,22.81,95.67,105.25,80.01,178.97,66.01,281.37,46.56
brain-512x512/8a875c52_1-117.dcm,526.50,82.73,84.29,20.70,96.07,84.77,83.9,146.21,72.23,232.22,55.89
brain-512x512/8a4a466e_1-249.dcm,526.51,83.23,84.19,22.83,95.66,92.96,82.34,150.30,71.45,240.41,54.34
brain-512x512/5ec1cb35_1-139.dcm,526.50,68.05,87.07,16.68,96.83,80.67,84.68,133.92,74.56,215.84,59.01
brain-512x512/8bb3a80f_1-32.dcm,526.51,69.94,86.72,19.51,96.29,52.00,90.12,97.05,81.57,162.59,69.12
brain-512x512/5b1609fb_1-123.dcm,526.46,63.42,87.95,15.47,97.06,101.15,80.79,154.40,70.67,236.32,55.11
brain-512x512/ed9f2e70_1-19.dcm,526.50,88.54,83.18,18.00,96.58,101.15,80.79,146.21,72.23,211.74,59.78
brain-512x512/6b1c6788_1-097.dcm,526.50,63.31,87.98,14.39,97.27,121.63,76.9,195.36,62.9,301.85,42.67
brain-512x512/690e337f_1-127.dcm,526.50,97.22,81.53,21.81,95.86,92.96,82.34,158.49,69.9,269.09,48.89
brain-512x512/bc9c313e_1-129.dcm,526.50,67.24,87.23,16.67,96.83,47.90,90.9,76.57,85.46,121.63,76.9
brain-512x512/206f9e19_1-011.dcm,526.50,57.36,89.11,10.05,98.09,88.86,83.12,146.21,72.23,224.03,57.45
brain-512x512/faddba9a_1-034.dcm,526.50,59.49,88.7,11.85,97.75,84.77,83.9,138.01,73.79,228.13,56.67
brain-512x512/598a8a51_1-10.dcm,526.51,73.14,86.11,12.90,97.55,64.29,87.79,97.05,81.57,146.21,72.23
brain-512x512/d83dcfa0_1-32.dcm,526.51,77.24,85.33,15.83,96.99,105.25,80.01,150.30,71.45,211.74,59.78
brain-512x512/2382d531_1-195.dcm,526.47,80.49,84.71,18.62,96.46,154.40,70.67,215.84,59.0,293.66,44.22
brain-512x512/b6a5d099_1-010.dcm,526.50,71.28,86.46,12.40,97.65,76.57,85.46,121.63,76.9,199.45,62.12
brain-512x512/8c135854_1-080.dcm,526.46,70.26,86.65,15.37,97.08,117.53,77.67,162.59,69.12,219.93,58.22
brain-512x512/b345c17e_1-152.dcm,526.51,68.75,86.94,14.96,97.16,72.48,86.23,113.44,78.45,187.17,64.45
brain-512x512/57d70649_1-059.dcm,526.51,52.13,90.1,10.95,97.92,52.00,90.12,76.57,85.46,113.44,78.45
brain-512x512/1-354.dcm,526.52,58.11,88.96,15.00,97.15,76.57,85.46,121.63,76.9,183.07,65.23
brain-512x512/24952b49_1-088.dcm,526.50,106.96,79.68,27.15,94.84,142.11,73.01,215.84,59.01,326.43,38.0
brain-512x512/8c84cc82_1-168.dcm,526.50,47.64,90.95,9.48,98.2,121.63,76.9,166.69,68.34,236.32,55.12
brain-512x512/21aa87d0_1-72.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/fb786b76_1-32.dcm,526.51,87.99,83.29,19.99,96.2,138.01,73.79,187.17,64.45,248.61,52.78
brain-512x512/c3199cb5_1-087.dcm,526.51,103.44,80.35,24.50,95.35,133.92,74.56,207.65,60.56,310.05,41.11
brain-512x512/51c5dfde_1-07.dcm,526.50,89.95,82.92,18.71,96.45,52.00,90.12,76.57,85.46,142.11,73.01
brain-512x512/a0e406ef_1-113.dcm,526.51,103.24,80.39,24.81,95.29,142.11,73.01,215.84,59.01,318.24,39.56
brain-512x512/a0e56680_1-50.dcm,526.51,68.77,86.94,19.08,96.38,52.00,90.12,88.86,83.12,158.49,69.9
brain-512x512/b4b6bee7_1-119.dcm,526.51,74.78,85.8,18.00,96.58,117.53,77.68,187.17,64.45,285.47,45.78
brain-512x512/8d410a1d_1-103.dcm,526.51,72.79,86.17,17.73,96.63,138.01,73.79,199.45,62.12,285.47,45.78
brain-512x512/3c5c5da0_1-081.dcm,526.50,83.05,84.23,18.54,96.48,150.30,71.45,219.93,58.23,326.43,38.0
brain-512x512/29275d69_1-080.dcm,526.51,100.06,80.99,22.86,95.66,133.92,74.56,211.74,59.78,314.14,40.33
brain-512x512/b6e15d08_1-040.dcm,526.51,83.57,84.13,15.38,97.08,68.38,87.01,113.44,78.45,191.26,63.67
brain-512x512/63553e78_1-41.dcm,526.50,75.53,85.66,18.38,96.51,121.63,76.9,170.78,67.56,240.41,54.34
brain-512x512/d3a20fd5_1-068.dcm,526.51,91.38,82.64,24.02,95.44,113.44,78.45,191.26,63.67,301.85,42.67
brain-512x512/9b0a08cb_1-63.dcm,526.51,67.44,87.19,16.33,96.9,101.15,80.79,142.11,73.01,199.45,62.12
brain-512x512/2ded1a88_1-033.dcm,526.50,95.14,81.93,21.23,95.97,64.29,87.79,109.34,79.23,191.26,63.67
brain-512x512/5f40074c_1-033.dcm,526.51,74.17,85.91,16.94,96.78,97.05,81.57,146.21,72.23,228.13,56.67
brain-512x512/121dffd6_1-142.dcm,526.51,63.19,88.0,13.17,97.5,97.05,81.57,154.40,70.67,236.32,55.12
brain-512x512/bf3c0e3f_1-118.dcm,526.50,80.43,84.72,17.19,96.73,84.77,83.9,133.92,74.56,211.74,59.78
brain-512x512/941777df_1-124.dcm,526.50,106.48,79.78,30.34,94.24,101.15,80.79,170.78,67.56,281.37,46.56
brain-512x512/db51791f_1-024.dcm,526.50,61.39,88.34,7.76,98.53,68.38,87.01,142.11,73.01,289.57,45.0
brain-512x512/b29893f6_1-066.dcm,526.50,102.92,80.45,25.34,95.19,129.82,75.34,203.55,61.34,314.14,40.33
brain-512x512/8cb2a763_1-027.dcm,526.50,67.11,87.25,11.93,97.73,113.44,78.45,170.78,67.56,260.89,50.45
brain-512x512/da1658b2_1-123.dcm,526.50,104.39,80.17,24.50,95.35,129.82,75.34,207.65,60.56,322.33,38.78
brain-512x512/34982b09_1-248.dcm,526.52,60.83,88.45,17.15,96.74,113.44,78.46,162.59,69.12,228.13,56.67
brain-512x512/7216f718_1-159.dcm,526.50,67.58,87.16,11.32,97.85,76.57,85.46,125.73,76.12,228.13,56.67
brain-512x512/15bd2c5f_1-123.dcm,526.51,65.09,87.64,14.24,97.29,88.86,83.12,150.30,71.45,244.51,53.56
brain-512x512/e7bc4810_1-111.dcm,526.51,63.87,87.87,18.56,96.47,88.86,83.12,133.92,74.56,199.45,62.12
brain-512x512/476865f6_1-123.dcm,526.51,65.45,87.57,14.75,97.2,88.86,83.12,150.30,71.45,240.41,54.34
brain-512x512/d30baf38_1-060.dcm,526.51,71.29,86.46,16.77,96.81,117.53,77.68,183.07,65.23,281.37,46.56
brain-512x512/cf1dcd6b_1-044.dcm,526.50,58.09,88.97,11.78,97.76,80.67,84.68,129.82,75.34,211.74,59.78
brain-512x512/cbd1ec23_1-141.dcm,526.51,67.17,87.24,15.10,97.13,92.96,82.34,146.21,72.23,224.03,57.45
brain-512x512/0085487a_1-081.dcm,526.50,78.41,85.11,19.75,96.25,129.82,75.34,199.45,62.12,293.66,44.22
brain-512x512/b54de699_1-049.dcm,526.51,78.60,85.07,20.05,96.19,105.25,80.01,174.88,66.79,273.18,48.11
brain-512x512/8bed4fb1_1-173.dcm,526.51,29.38,94.42,5.18,99.02,56.09,89.35,80.67,84.68,117.53,77.68
brain-512x512/8b3236f6_1-176.dcm,526.50,47.17,91.04,7.46,98.58,56.09,89.35,88.86,83.12,166.69,68.34
brain-512x512/caafbec0_1-097.dcm,526.50,73.32,86.07,17.64,96.65,109.34,79.23,174.88,66.78,264.99,49.67
brain-512x512/974a74c1_1-010.dcm,526.50,56.18,89.33,9.70,98.16,97.05,81.57,146.21,72.23,224.03,57.45
brain-512x512/2c84b183_1-008.dcm,526.50,59.40,88.72,7.57,98.56,203.55,61.34,342.81,34.89,535.33,-1.68
brain-512x512/a7095388_1-026.dcm,526.51,72.75,86.18,15.26,97.1,146.21,72.23,252.70,52.0,408.35,22.44
brain-512x512/9660a7cf_1-025.dcm,526.50,78.81,85.03,14.63,97.22,138.01,73.79,203.55,61.34,293.66,44.22
brain-512x512/cb40bdba_1-66.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/1e7ca4e1_1-14.dcm,526.48,120.03,77.2,27.33,94.81,133.92,74.56,207.65,60.56,330.53,37.22
brain-512x512/28299944_1-152.dcm,526.47,78.95,85.0,18.02,96.58,150.30,71.45,207.65,60.56,281.37,46.55
brain-512x512/7ee20ec3_1-29.dcm,526.50,77.11,85.36,19.02,96.39,101.15,80.79,142.11,73.01,191.26,63.67
brain-512x512/ce873662_1-061.dcm,526.50,75.99,85.57,14.48,97.25,84.77,83.9,150.30,71.45,269.09,48.89
brain-512x512/4219c615_1-063.dcm,526.50,67.80,87.12,15.73,97.01,121.63,76.9,183.07,65.23,277.28,47.34
brain-512x512/85ddd228_1-076.dcm,526.50,78.27,85.13,20.89,96.03,97.05,81.57,158.49,69.9,248.61,52.78
brain-512x512/7ff3b00a_1-40.dcm,526.50,91.59,82.6,19.48,96.3,129.82,75.34,187.17,64.45,260.89,50.45
brain-512x512/aca25772_1-029.dcm,526.50,73.17,86.1,17.55,96.67,56.09,89.35,101.15,80.79,178.97,66.01
brain-512x512/94706414_1-68.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/32c7ca6a_1-058.dcm,526.50,85.92,83.68,22.55,95.72,88.86,83.12,150.30,71.45,240.41,54.34
brain-512x512/3e49bf55_1-05.dcm,526.50,62.26,88.17,11.26,97.86,35.61,93.24,52.00,90.12,88.86,83.12
brain-512x512/1-223.dcm,526.47,80.29,84.75,20.14,96.18,133.92,74.56,191.26,63.67,264.99,49.67
brain-512x512/dbf8eb53_1-054.dcm,526.50,81.00,84.62,20.07,96.19,76.57,85.46,129.82,75.34,211.74,59.78
brain-512x512/7d7f3f8c_1-07.dcm,526.50,49.24,90.65,9.12,98.27,27.42,94.79,43.81,91.68,92.96,82.34
brain-512x512/a1709a0d_1-079.dcm,526.50,98.10,81.37,24.17,95.41,109.34,79.23,178.97,66.01,277.28,47.34
brain-512x512/1-305.dcm,526.46,61.59,88.3,17.04,96.76,101.15,80.79,150.30,71.45,211.74,59.78
brain-512x512/2baf1fc0_1-162.dcm,526.51,44.29,91.59,7.25,98.62,39.71,92.46,64.29,87.79,113.44,78.45
brain-512x512/faec4d85_1-186.dcm,526.52,71.91,86.34,18.72,96.44,129.82,75.34,183.07,65.23,252.70,52.01
brain-512x512/f2db8ce9_1-04.dcm,526.51,39.06,92.58,14.43,97.26,35.61,93.24,64.29,87.79,117.53,77.68
brain-512x512/468b55b2_1-086.dcm,526.51,81.03,84.61,19.06,96.38,146.21,72.23,215.84,59.01,301.85,42.67
brain-512x512/9158a3e6_1-071.dcm,526.51,103.97,80.25,24.66,95.32,105.25,80.01,178.97,66.01,289.57,45.0
brain-512x512/b0227230_1-02.dcm,526.50,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
brain-512x512/d178ad84_1-27.dcm,526.50,68.17,87.05,14.02,97.34,121.63,76.9,178.97,66.01,252.70,52.0
brain-512x512/8b173976_1-109.dcm,526.51,85.49,83.76,19.27,96.34,105.25,80.01,166.69,68.34,264.99,49.67
brain-512x512/a5a76204_1-013.dcm,526.51,48.45,90.8,8.09,98.46,80.67,84.68,129.82,75.34,195.36,62.9
brain-512x512/72922b9f_1-175.dcm,526.51,0.33,99.94,3.40,99.35,6.94,98.68,6.94,98.68,6.94,98.68
