NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990,MSE PNG,PSNR PNG,MSE JPEG,PSNR JPEG,MSE PCA-950,PSNR PCA-950,MSE PCA-975,PSNR PCA-975,MSE PCA-990,PSNR PCA-990
lung-512x512/c4ccc306_1-007.dcm,526.22,82.69,84.29,15.28,97.1,68.38,87.01,105.25,80,170.78,67.55,0,inf,2.02,45.08,23.6,34.4,17.16,35.79,10.06,38.1
lung-512x512/fbf6acbb_1-061.dcm,526.21,84.81,83.88,18.2,96.54,72.48,86.23,113.44,78.44,187.17,64.43,0,inf,2.19,44.73,26.87,33.84,20.2,35.08,11.59,37.49
lung-512x512/4cd2cbf7_1-098.dcm,526.22,99.38,81.11,20.1,96.18,43.81,91.68,80.67,84.67,150.3,71.44,0,inf,3.65,42.51,28.07,33.65,23.22,34.47,16.44,35.97
lung-512x512/77831286_1-077.dcm,526.2,88.01,83.27,15.72,97.01,39.71,92.45,68.38,87,133.92,74.55,0,inf,2.59,44,25.52,34.06,19.13,35.31,12.29,37.24
lung-512x512/8aae9c58_1-063.dcm,525.72,90.68,82.75,15.7,97.01,64.29,87.77,113.44,78.42,199.45,62.06,0,inf,2.98,43.39,23.45,34.43,17.22,35.77,10.24,38.03
lung-512x512/5575114b_1-061.dcm,526.22,96.98,81.57,20.54,96.1,68.38,87.01,113.44,78.44,191.26,63.65,0,inf,3.27,42.99,30.79,33.25,23.55,34.41,14.63,36.48
lung-512x512/dea6321a_1-107.dcm,526.22,88.59,83.16,12.3,97.66,47.9,90.9,88.86,83.11,166.69,68.32,0,inf,2.44,44.26,16.01,36.09,12,37.34,7.58,39.33
lung-512x512/48b27292_1-065.dcm,525.71,90.68,82.75,15.88,96.98,88.86,83.1,150.3,71.41,244.51,53.49,0,inf,2.61,43.96,22.02,34.7,15.68,36.18,8.64,38.77
lung-512x512/43451859_1-055.dcm,526.21,87.14,83.44,18.38,96.51,109.34,79.22,162.59,69.1,248.61,52.76,0,inf,2.57,44.03,24.83,34.18,18.46,35.47,10.54,37.9
lung-512x512/67d5e495_1-056.dcm,526.29,68.59,86.97,11.98,97.72,60.19,88.56,101.15,80.78,178.97,65.99,0,inf,1.22,47.27,13.02,36.98,8.21,38.99,3.9,42.22
lung-512x512/d732e6d8_1-012.dcm,526.21,82.77,84.27,14.66,97.21,35.61,93.23,64.29,87.78,117.53,77.66,0,inf,2.08,44.95,20.89,34.93,16.98,35.83,11.05,37.7
lung-512x512/6cd35bde_1-036.dcm,525.72,87.74,83.31,12.8,97.57,27.42,94.78,60.19,88.55,121.63,76.86,0,inf,2.35,44.42,23.13,34.49,16.32,36,10.09,38.09
lung-512x512/2f6d61ee_1-044.dcm,526.23,91.99,82.52,18.25,96.53,43.81,91.68,84.77,83.89,154.4,70.66,0,inf,2.75,43.74,27.15,33.79,20.04,35.11,12.46,37.18
lung-512x512/7a13a2a1_1-034.dcm,526.2,84.3,83.98,13.38,97.46,43.81,91.68,97.05,81.56,183.07,65.21,0,inf,2.13,44.85,18.12,35.55,11.91,37.37,6.69,39.88
lung-512x512/3437f4d3_1-88.dcm,525.72,90.22,82.84,11.62,97.79,27.42,94.78,52,90.11,117.53,77.64,0,inf,2.6,43.98,19.53,35.22,14.18,36.61,8.94,38.62
lung-512x512/bf6d5ff1_1-032.dcm,526.22,88.86,83.11,16.88,96.79,56.09,89.34,97.05,81.56,162.59,69.1,0,inf,2.33,44.46,25.24,34.11,19.08,35.33,12.1,37.3
lung-512x512/5bdcd276_1-069.dcm,526.22,82.05,84.41,15.72,97.01,56.09,89.34,105.25,80,178.97,65.99,0,inf,2.02,45.08,24.13,34.31,18.33,35.5,10.96,37.73
lung-512x512/3804e843_1-038.dcm,526.22,92.29,82.46,15.36,97.08,47.9,90.9,88.86,83.11,158.49,69.88,0,inf,3.01,43.35,23.18,34.48,17.54,35.69,10.92,37.75
lung-512x512/fb1101c1_1-84.dcm,526.21,101.28,80.75,17.4,96.69,72.48,86.23,121.63,76.89,207.65,60.54,0,inf,3.89,42.23,24.15,34.3,17.55,35.69,11.15,37.66
lung-512x512/d3d3aedf_1-126.dcm,526.22,82.03,84.41,14.8,97.19,31.52,94.01,60.19,88.56,109.34,79.22,0,inf,1.89,45.37,26.79,33.85,21.08,34.89,13.45,36.84
lung-512x512/611f7e0c_1-111.dcm,525.72,90.5,82.79,12.28,97.66,27.42,94.78,64.29,87.77,142.11,72.97,0,inf,2.63,43.93,19.43,35.25,14,36.67,8.74,38.72
lung-512x512/4db6d7bf_1-19.dcm,526.21,83.96,84.04,15.57,97.04,72.48,86.23,117.53,77.66,187.17,64.43,0,inf,2.08,44.95,21.64,34.78,16.18,36.04,9.56,38.33
lung-512x512/e161d804_1-047.dcm,525.73,96.97,81.56,19.38,96.31,60.19,88.55,101.15,80.76,174.88,66.74,0,inf,3.23,43.04,34.18,32.79,26,33.98,16.28,36.01
lung-512x512/3c0132ea_1-149.dcm,526.23,84.58,83.93,13.58,97.42,35.61,93.23,64.29,87.78,125.73,76.11,0,inf,1.9,45.34,23.71,34.38,17.27,35.76,10.36,37.98
lung-512x512/7a252dbf_1-100.dcm,525.74,96.01,81.74,17.04,96.76,56.09,89.33,101.15,80.76,183.07,65.18,0,inf,3.18,43.11,29.17,33.48,22.31,34.65,13.04,36.98
lung-512x512/dff4b103_1-058.dcm,525.72,77.23,85.31,13.07,97.51,80.67,84.66,129.82,75.31,211.74,59.72,0,inf,1.8,45.58,14.17,36.62,9.65,38.29,4.84,41.28
lung-512x512/4c29f400_1-11.dcm,526.22,82.32,84.36,15.34,97.09,39.71,92.45,72.48,86.23,121.63,76.89,0,inf,1.95,45.23,27.39,33.75,20.67,34.98,13.06,36.97
lung-512x512/e68c70c1_1-71.dcm,525.72,100.38,80.91,19.78,96.24,80.67,84.66,133.92,74.53,224.03,57.39,0,inf,3.8,42.33,29.36,33.45,21.29,34.85,12.81,37.06
lung-512x512/8e004bb8_1-064.dcm,526.22,81.29,84.55,15.58,97.04,92.96,82.33,154.4,70.66,244.51,53.53,0,inf,1.81,45.55,17.69,35.65,12.34,37.22,6.06,40.31
lung-512x512/b8503d6d_1-116.dcm,526.19,87.99,83.28,12.7,97.59,23.33,95.57,52,90.12,117.53,77.66,0,inf,2.44,44.26,23.05,34.5,16.3,36.01,9.98,38.14
lung-512x512/1aeb51cf_1-086.dcm,526.22,81.19,84.57,15.37,97.08,56.09,89.34,97.05,81.56,170.78,67.55,0,inf,2.06,44.99,23.99,34.33,18.27,35.51,11.47,37.54
lung-512x512/b5dc6927_1-102.dcm,526.19,90.29,82.84,14.08,97.32,43.81,91.67,88.86,83.11,166.69,68.32,0,inf,2.77,43.71,17.65,35.66,14.18,36.61,8.72,38.73
lung-512x512/53aa6857_1-017.dcm,526.21,69.15,86.86,11.27,97.86,72.48,86.23,125.73,76.11,203.55,61.32,0,inf,1.5,46.37,12.71,37.09,8.79,38.69,4.92,41.21
lung-512x512/96c5c083_1-011.dcm,526.23,59.82,88.63,10.86,97.94,84.77,83.89,133.92,74.55,199.45,62.1,0,inf,1.04,47.96,12.27,37.24,8.34,38.92,4.38,41.72
lung-512x512/e4e998c6_1-033.dcm,525.71,94.49,82.03,15.12,97.12,39.71,92.45,76.57,85.43,138.01,73.75,0,inf,2.85,43.58,23.78,34.37,18.27,35.51,11.16,37.65
lung-512x512/bbc45f78_1-063.dcm,525.71,79.91,84.8,14.25,97.29,60.19,88.55,101.15,80.76,166.69,68.29,0,inf,2.18,44.75,21.25,34.86,16.29,36.01,10.12,38.08
lung-512x512/a5287850_1-127.dcm,526.21,76.13,85.53,12.55,97.62,60.19,88.56,92.96,82.33,146.21,72.22,0,inf,1.54,46.26,19.9,35.14,14.8,36.43,9.3,38.45
lung-512x512/e0a0b2a3_1-40.dcm,526.22,100.7,80.86,22.23,95.78,68.38,87.01,117.53,77.66,199.45,62.1,0,inf,3.61,42.56,32.84,32.97,26.19,33.95,16.2,36.04
lung-512x512/0bd09e7f_1-24.dcm,526.21,75.48,85.66,13.19,97.49,60.19,88.56,105.25,80,174.88,66.77,0,inf,1.53,46.28,16.4,35.98,10.91,37.75,5.94,40.39
lung-512x512/1c3cbbc9_1-024.dcm,526.2,70.84,86.54,11.59,97.8,64.29,87.78,105.25,80,174.88,66.77,0,inf,1.44,46.55,13.7,36.76,8.96,38.61,5.06,41.09
lung-512x512/e6bf6c5a_1-101.dcm,526.23,116.39,77.88,23.2,95.59,39.71,92.45,84.77,83.89,191.26,63.65,0,inf,8.17,39.01,32.37,33.03,24.9,34.17,16.57,35.94
lung-512x512/33106a87_1-35.dcm,526.21,91.06,82.7,15.01,97.15,84.77,83.89,142.11,72.99,244.51,53.53,0,inf,2.72,43.79,15.35,36.27,10.39,37.96,5.42,40.79
lung-512x512/02a4e653_1-050.dcm,526.19,94.22,82.09,17.39,96.69,84.77,83.89,146.21,72.21,244.51,53.53,0,inf,3.16,43.13,23.72,34.38,17.01,35.82,9.62,38.3
lung-512x512/ed7461de_1-040.dcm,526.21,86.98,83.47,16.69,96.83,60.19,88.56,105.25,80,178.97,65.99,0,inf,2.4,44.33,24.4,34.26,18.41,35.48,11.14,37.66
lung-512x512/9463af1d_1-057.dcm,526.22,92.39,82.44,19.57,96.28,68.38,87.01,117.53,77.66,199.45,62.1,0,inf,2.65,43.9,31.86,33.1,24.25,34.28,14.79,36.43
lung-512x512/89b36f26_1-061.dcm,525.72,78.73,85.02,13.34,97.46,92.96,82.32,150.3,71.41,236.32,55.05,0,inf,1.91,45.32,13.23,36.92,8.79,38.69,4.48,41.62
lung-512x512/c3448adf_1-049.dcm,526.22,89.85,82.93,17.06,96.76,64.29,87.78,113.44,78.44,195.36,62.88,0,inf,2.67,43.87,21.69,34.77,16.47,35.96,9.79,38.22
lung-512x512/73887251_1-071.dcm,526.22,91.43,82.63,15.83,96.99,92.96,82.33,158.49,69.88,256.8,51.2,0,inf,2.89,43.52,19.57,35.21,14.16,36.62,7.66,39.29
lung-512x512/5ad7b11c_1-067.dcm,526.2,81.36,84.54,12.31,97.66,105.25,80,170.78,67.54,269.09,48.86,0,inf,1.89,45.37,11.58,37.49,7.71,39.26,3.92,42.2
lung-512x512/248dc89a_1-84.dcm,526.22,99.9,81.01,20.57,96.09,43.81,91.68,84.77,83.89,162.59,69.1,0,inf,3.61,42.56,28.52,33.58,21.44,34.82,14.21,36.6
lung-512x512/62a84483_1-092.dcm,526.21,69.28,86.83,10.01,98.1,80.67,84.67,133.92,74.55,207.65,60.54,0,inf,1.38,46.73,11.2,37.64,7.91,39.15,4.54,41.56
lung-512x512/6231a349_1-085.dcm,526.22,92.97,82.33,16.23,96.92,60.19,88.56,109.34,79.22,199.45,62.1,0,inf,3.13,43.18,20.94,34.92,15.9,36.12,9.61,38.3
lung-512x512/c709c038_1-038.dcm,525.74,75.62,85.62,11.99,97.72,52,90.11,88.86,83.1,146.21,72.19,0,inf,1.6,46.09,17,35.83,13.03,36.98,8.08,39.06
lung-512x512/c2c974fc_1-042.dcm,525.72,92.47,82.41,18.66,96.45,76.57,85.43,121.63,76.86,199.45,62.06,0,inf,2.88,43.54,31.75,33.11,24.12,34.31,14.38,36.55
lung-512x512/3e3a14b3_1-084.dcm,526.22,93.36,82.26,18.67,96.45,84.77,83.89,138.01,73.77,219.93,58.2,0,inf,2.83,43.61,27.87,33.68,20.98,34.91,12.67,37.1
lung-512x512/89d8086c_1-016.dcm,525.71,76.76,85.4,11.77,97.76,56.09,89.33,101.15,80.76,170.78,67.51,0,inf,1.48,46.43,14.73,36.45,9.78,38.23,5.27,40.91
lung-512x512/d99a6c06_1-094.dcm,526.22,106.81,79.7,23.74,95.49,47.9,90.9,80.67,84.67,158.49,69.88,0,inf,4.83,41.29,34.44,32.76,27.12,33.8,17.14,35.79
lung-512x512/45115480_1-032.dcm,526.29,80.23,84.75,13.37,97.46,72.48,86.23,125.73,76.11,211.74,59.77,0,inf,2.15,44.81,15.8,36.14,11.03,37.71,5.82,40.48
lung-512x512/f3d91448_1-69.dcm,526.21,114.62,78.22,23.28,95.58,76.57,85.45,133.92,74.55,240.41,54.31,0,inf,7.06,39.64,30.57,33.28,23.07,34.5,14.65,36.47
lung-512x512/b5b4e71e_1-052.dcm,526.22,79.66,84.86,15.35,97.08,76.57,85.45,117.53,77.66,187.17,64.43,0,inf,1.87,45.41,26.21,33.95,19.58,35.21,11.64,37.47
lung-512x512/753a4e71_1-015.dcm,526.22,62.03,88.21,11.04,97.9,60.19,88.56,97.05,81.56,158.49,69.88,0,inf,1.12,47.64,13.82,36.73,9.25,38.47,4.76,41.35
lung-512x512/0e4a7be2_1-091.dcm,526.2,95.61,81.83,19.01,96.39,92.96,82.33,146.21,72.21,236.32,55.09,0,inf,3.28,42.97,27.72,33.7,20.24,35.07,11.67,37.46
lung-512x512/a53b4e5f_1-088.dcm,526.17,88.49,83.18,12.55,97.62,60.19,88.56,113.44,78.44,203.55,61.32,0,inf,2.43,44.27,16.6,35.93,12.07,37.31,7.25,39.53
lung-512x512/db10f79f_1-129.dcm,526.22,78.54,85.07,12.71,97.59,56.09,89.34,97.05,81.56,166.69,68.32,0,inf,1.59,46.12,14.84,36.42,10.22,38.04,5.48,40.74
lung-512x512/3e3a252d_1-024.dcm,526.22,99.71,81.05,17.3,96.71,43.81,91.68,80.67,84.67,146.21,72.22,0,inf,4.52,41.58,23.1,34.49,19.36,35.26,12.26,37.25
lung-512x512/b355d14e_1-044.dcm,526.21,81.88,84.44,14.91,97.17,35.61,93.23,72.48,86.23,142.11,72.99,0,inf,2.05,45.01,23.89,34.35,17.71,35.65,10.9,37.76
lung-512x512/7590bd12_1-043.dcm,526.23,95.23,81.9,19.73,96.25,60.19,88.56,101.15,80.78,170.78,67.55,0,inf,2.99,43.37,28.64,33.56,22.39,34.63,13.76,36.74
lung-512x512/7920ff12_1-032.dcm,526.17,90.39,82.82,15.2,97.11,64.29,87.78,125.73,76.11,215.84,58.98,0,inf,2.79,43.67,20.76,34.96,15.58,36.21,8.64,38.77
lung-512x512/2a7069bf_1-061.dcm,526.2,95.98,81.76,17.57,96.66,76.57,85.45,133.92,74.55,232.22,55.87,0,inf,3.39,42.83,24.81,34.18,17.82,35.62,10.21,38.04
lung-512x512/f3d1f586_1-098.dcm,526.22,118.08,77.56,24.19,95.4,43.81,91.68,92.96,82.33,199.45,62.1,0,inf,8.43,38.87,34.07,32.81,26.34,33.92,17.73,35.64
lung-512x512/9c2bbce7_1-029.dcm,526.29,71.48,86.42,12.61,97.6,47.9,90.9,84.77,83.89,154.4,70.66,0,inf,1.47,46.46,14.91,36.4,10.12,38.08,5.24,40.94
lung-512x512/196dabc3_1-29.dcm,526.22,91.18,82.67,18.41,96.5,76.57,85.45,125.73,76.11,199.45,62.1,0,inf,2.55,44.07,26.99,33.82,19.67,35.19,11.78,37.42
lung-512x512/6d33426b_1-046.dcm,526.2,86.03,83.65,15.36,97.08,68.38,87,125.73,76.11,211.74,59.76,0,inf,2.7,43.82,19.47,35.24,13.93,36.69,8.34,38.92
lung-512x512/c1424ca6_1-014.dcm,526.22,72.13,86.29,12,97.72,60.19,88.56,97.05,81.56,154.4,70.66,0,inf,1.35,46.83,14.7,36.46,9.57,38.32,5.3,40.89
lung-512x512/38991635_1-061.dcm,526.2,83.11,84.21,15.93,96.97,88.86,83.11,142.11,72.99,224.03,57.43,0,inf,2.32,44.48,24.56,34.23,18.86,35.38,11.42,37.55
lung-512x512/0ed601be_1-121.dcm,526.21,70.03,86.69,10.12,98.08,56.09,89.34,92.96,82.33,166.69,68.32,0,inf,1.22,47.27,10.39,37.96,7.56,39.35,3.86,42.26
lung-512x512/639f8efb_1-050.dcm,526.29,87.65,83.35,15.25,97.1,64.29,87.79,121.63,76.89,211.74,59.77,0,inf,2.51,44.13,19.33,35.27,13.13,36.95,7.38,39.45
lung-512x512/5b989b76_1-069.dcm,526.22,103.91,80.25,20.04,96.19,60.19,88.56,113.44,78.44,211.74,59.76,0,inf,4.88,41.25,26.44,33.91,20.68,34.98,12.87,37.04
lung-512x512/4763b52f_1-050.dcm,526.17,83.75,84.08,14.93,97.16,84.77,83.89,150.3,71.43,248.61,52.75,0,inf,2.36,44.4,19.14,35.31,13.01,36.99,7.11,39.61
lung-512x512/a5b025d8_1-084.dcm,526.22,98,81.38,21.12,95.99,76.57,85.45,125.73,76.11,207.65,60.54,0,inf,3.06,43.27,32.48,33.01,24.39,34.26,14.86,36.41
lung-512x512/db5b528e_1-050.dcm,526.22,91.1,82.69,18.11,96.56,72.48,86.23,113.44,78.44,191.26,63.65,0,inf,2.69,43.83,28.28,33.62,20.45,35.02,12.01,37.34
lung-512x512/efc3ecf7_1-71.dcm,525.73,84.49,83.93,15.93,96.97,84.77,83.88,133.92,74.53,211.74,59.72,0,inf,2.37,44.38,24.84,34.18,18.07,35.56,10.94,37.74
lung-512x512/d4577a9c_1-043.dcm,526.22,92.5,82.42,15.21,97.11,52,90.12,109.34,79.22,207.65,60.54,0,inf,3.13,43.18,17.91,35.6,12.4,37.2,6.67,39.89
lung-512x512/4d1ca36e_1-053.dcm,526.22,101.8,80.66,18.3,96.52,68.38,87.01,121.63,76.89,207.65,60.54,0,inf,4.44,41.66,25.64,34.04,19.27,35.28,11.57,37.5
lung-512x512/8612827b_1-109.dcm,526.22,85.06,83.83,14.8,97.19,52,90.12,92.96,82.33,162.59,69.1,0,inf,2.18,44.75,18.88,35.37,15.03,36.36,9.14,38.52
lung-512x512/c8bcb007_1-83.dcm,526.2,103.82,80.27,17.35,96.7,43.81,91.67,88.86,83.11,170.78,67.54,0,inf,4.66,41.45,25.66,34.04,19.78,35.17,12.9,37.02
lung-512x512/f9273db5_1-059.dcm,526.22,100.36,80.93,22.32,95.76,84.77,83.89,133.92,74.55,215.84,58.98,0,inf,3.49,42.7,31.16,33.19,24.15,34.3,14.88,36.4
lung-512x512/325253d7_1-116.dcm,526.22,80.97,84.61,13.48,97.44,64.29,87.78,101.15,80.78,166.69,68.32,0,inf,1.81,45.55,19.4,35.25,14.76,36.44,8.71,38.73
lung-512x512/de73c6d6_1-041.dcm,526.23,69.6,86.77,12.82,97.56,92.96,82.34,146.21,72.22,224.03,57.43,0,inf,1.56,46.2,13.72,36.76,9.1,38.54,4.48,41.62
lung-512x512/84549756_1-049.dcm,526.23,72.35,86.25,10.8,97.95,43.81,91.68,76.57,85.45,138.01,73.77,0,inf,1.2,47.34,15.09,36.34,9.82,38.21,5.31,40.88
lung-512x512/45ba28c3_1-114.dcm,525.73,90.93,82.7,14.62,97.22,56.09,89.33,97.05,81.54,178.97,65.96,0,inf,2.86,43.57,16.94,35.84,12.58,37.13,6.95,39.71
lung-512x512/3ef88dd2_1-006.dcm,526.19,98.72,81.24,17.43,96.69,35.61,93.23,76.57,85.45,150.3,71.44,0,inf,3.98,42.13,26.92,33.83,21.31,34.84,13.8,36.73
lung-512x512/88294062_1-016.dcm,526.2,86.52,83.56,13.53,97.43,39.71,92.45,72.48,86.23,133.92,74.55,0,inf,2.25,44.61,21.87,34.73,16.22,36.03,10.12,38.08
lung-512x512/f34ed512_1-77.dcm,526.21,102.06,80.61,19.75,96.25,88.86,83.11,138.01,73.77,228.13,56.65,0,inf,4.18,41.92,25.23,34.11,19.12,35.32,11.32,37.59
lung-512x512/478a51b9_1-090.dcm,526.22,116.18,77.92,24.15,95.41,72.48,86.23,125.73,76.11,232.22,55.87,0,inf,7.25,39.53,33.23,32.92,25.76,34.02,16.17,36.04
lung-512x512/df114ccd_1-001.dcm,526.22,79.63,84.87,14,97.34,80.67,84.67,133.92,74.55,215.84,58.98,0,inf,1.81,45.55,16.19,36.04,11.15,37.66,5.93,40.4
lung-512x512/e941c990_1-026.dcm,525.74,111.98,78.7,22.76,95.67,88.86,83.1,146.21,72.19,248.61,52.71,0,inf,6.15,40.24,31.82,33.1,24.38,34.26,14.37,36.56
lung-512x512/318436ba_1-052.dcm,526.21,80.45,84.71,15.99,96.96,52,90.12,92.96,82.33,166.69,68.32,0,inf,2,45.12,24.82,34.18,18.95,35.35,11.5,37.52
lung-512x512/b573a01b_1-007.dcm,526.22,76.28,85.5,13.79,97.38,43.81,91.68,72.48,86.23,125.73,76.11,0,inf,1.58,46.14,22.71,34.57,17.34,35.74,10.69,37.84
lung-512x512/18879369_1-040.dcm,526.22,90.43,82.82,15.29,97.1,60.19,88.56,117.53,77.66,203.55,61.32,0,inf,2.88,43.54,22.6,34.59,16.94,35.84,9.63,38.29
lung-512x512/ec3f4744_1-38.dcm,525.71,115.39,78.05,24.58,95.32,76.57,85.43,129.82,75.31,228.13,56.61,0,inf,6.73,39.85,40.13,32.1,30.82,33.24,19.66,35.19
lung-512x512/8b2132ee_1-002.dcm,526.22,63.84,87.87,10.83,97.94,56.09,89.34,92.96,82.33,154.4,70.66,0,inf,1.1,47.72,15.89,36.12,11.63,37.48,6.95,39.71
lung-512x512/fdaf31db_1-034.dcm,525.73,64.64,87.7,10.59,97.99,43.81,91.67,72.48,86.21,133.92,74.53,0,inf,1.15,47.52,13.25,36.91,9.44,38.38,4.89,41.24
lung-512x512/2ab2440d_1-071.dcm,525.72,90.74,82.74,15.3,97.09,72.48,86.21,133.92,74.53,219.93,58.17,0,inf,2.87,43.55,20.4,35.03,15.16,36.32,8.78,38.7
lung-512x512/d7d6df7a_1-098.dcm,526.21,78.7,85.04,13.85,97.37,64.29,87.78,101.15,80.78,162.59,69.1,0,inf,1.78,45.63,23.39,34.44,18.16,35.54,11.11,37.67
lung-512x512/0fe84b18_1-40.dcm,526.2,91.63,82.59,17.2,96.73,80.67,84.67,129.82,75.33,215.84,58.98,0,inf,2.98,43.39,25.57,34.05,19.05,35.33,11.37,37.57
lung-512x512/b4108806_1-066.dcm,526.2,92.59,82.4,18.68,96.45,52,90.12,97.05,81.56,170.78,67.54,0,inf,2.81,43.64,29.03,33.5,22.78,34.56,15.01,36.37
lung-512x512/5643c3d7_1-001.dcm,526.22,101.87,80.64,17.99,96.58,68.38,87.01,121.63,76.89,224.03,57.43,0,inf,4.61,41.49,21.92,34.72,15.77,36.15,9.24,38.47
lung-512x512/7ab180ed_1-184.dcm,526.22,93.18,82.29,13.97,97.34,35.61,93.23,80.67,84.67,158.49,69.88,0,inf,3.15,43.15,17.12,35.8,13.26,36.91,8.42,38.88
lung-512x512/271f47d7_1-117.dcm,526.22,93.86,82.16,17.95,96.59,35.61,93.23,68.38,87.01,129.82,75.33,0,inf,3.05,43.29,26.02,33.98,20.49,35.02,13.48,36.83
lung-512x512/4e72dfbc_1-072.dcm,525.72,87.66,83.33,15.13,97.12,72.48,86.21,129.82,75.31,219.93,58.17,0,inf,2.79,43.67,21.05,34.9,15.86,36.13,9.03,38.57
lung-512x512/5aa9297d_1-056.dcm,526.19,80.3,84.74,14.55,97.23,101.15,80.78,166.69,68.32,264.99,49.64,0,inf,2.18,44.75,15.09,36.34,10.39,37.96,5.2,40.97
lung-512x512/755cf3c6_1-039.dcm,526.22,110.06,79.08,21.66,95.88,39.71,92.45,80.67,84.67,162.59,69.1,0,inf,6.6,39.94,30.23,33.33,24.25,34.28,15.61,36.2
lung-512x512/98d52ce1_1-049.dcm,526.2,85.75,83.7,17.66,96.64,72.48,86.23,121.63,76.89,203.55,61.32,0,inf,2.51,44.13,26.96,33.82,21.1,34.89,12.63,37.12
lung-512x512/8256330b_1-175.dcm,526.23,71.49,86.41,11.05,97.9,39.71,92.45,76.57,85.45,138.01,73.77,0,inf,1.21,47.3,14.49,36.52,9.84,38.2,5.53,40.7
lung-512x512/9cdb5bcf_1-065.dcm,526.22,87.61,83.35,18.68,96.45,76.57,85.45,125.73,76.11,203.55,61.32,0,inf,2.58,44.01,29.37,33.45,23.22,34.47,14.4,36.55
lung-512x512/01b05f64_1-020.dcm,526.19,87.28,83.41,14.33,97.28,31.52,94.01,72.48,86.23,138.01,73.77,0,inf,2.65,43.9,19.72,35.18,14.76,36.44,9.5,38.35
lung-512x512/81f9be81_1-03.dcm,526.22,99.34,81.12,18.58,96.47,47.9,90.9,84.77,83.89,158.49,69.88,0,inf,4.53,41.57,26.49,33.9,19.87,35.15,12.47,37.17
lung-512x512/66e6af12_1-099.dcm,526.22,82.15,84.39,17.42,96.69,88.86,83.11,142.11,72.99,219.93,58.2,0,inf,2.3,44.51,25.03,34.15,19.29,35.28,11.52,37.52
lung-512x512/1dd00573_1-007.dcm,525.73,70.73,86.55,11.48,97.82,52,90.11,92.96,82.32,158.49,69.85,0,inf,1.48,46.43,15.2,36.31,10.27,38.02,6.14,40.25
lung-512x512/36c46937_1-081.dcm,526.22,90.92,82.72,18.05,96.57,76.57,85.45,125.73,76.11,207.65,60.54,0,inf,2.7,43.82,24.68,34.21,19.18,35.3,11.39,37.57
lung-512x512/9b2fc504_1-108.dcm,526.21,105.34,79.98,23.36,95.56,43.81,91.68,88.86,83.11,162.59,69.1,0,inf,4.5,41.6,32.47,33.02,27.66,33.71,18.55,35.45
lung-512x512/90945bd9_1-063.dcm,526.2,83.52,84.13,16.31,96.9,92.96,82.33,146.21,72.21,219.93,58.2,0,inf,2.21,44.69,23.9,34.35,16.95,35.84,9.88,38.18
lung-512x512/4784128d_1-097.dcm,526.22,76.86,85.39,13.59,97.42,113.44,78.44,183.07,65.21,281.37,46.53,0,inf,2.09,44.93,13.94,36.69,9.11,38.54,4.83,41.29
lung-512x512/b42b11ff_1-055.dcm,526.22,95.94,81.77,17.34,96.7,47.9,90.9,101.15,80.78,187.17,64.43,0,inf,3.51,42.68,26.48,33.9,20.54,35,12.94,37.01
lung-512x512/f301d051_1-125.dcm,526.21,67.9,87.1,11.33,97.85,39.71,92.45,84.77,83.89,154.4,70.66,0,inf,1.39,46.7,14.84,36.42,10.89,37.76,6.14,40.25
lung-512x512/f1c84dfa_1-174.dcm,526.23,77.95,85.19,12.9,97.55,43.81,91.68,76.57,85.45,138.01,73.77,0,inf,1.73,45.75,21.32,34.84,15.89,36.12,9.44,38.38
lung-512x512/f3f3876f_1-043.dcm,525.72,94.75,81.98,17.91,96.59,76.57,85.43,133.92,74.53,224.03,57.39,0,inf,3.18,43.11,24.52,34.24,18.6,35.44,11.25,37.62
lung-512x512/26692143_1-01.dcm,525.72,61.77,88.25,10.56,97.99,56.09,89.33,88.86,83.1,142.11,72.97,0,inf,0.96,48.31,15.17,36.32,10.32,37.99,5.18,40.99
lung-512x512/8d70eb42_1-080.dcm,526.22,103.69,80.3,18.36,96.51,52,90.12,101.15,80.78,191.26,63.65,0,inf,4.7,41.41,26.52,33.9,19.82,35.16,12.44,37.18
lung-512x512/376a65bf_1-063.dcm,525.72,96.75,81.6,19.02,96.38,88.86,83.1,142.11,72.97,232.22,55.83,0,inf,3.49,42.7,27.46,33.74,21.03,34.9,12.46,37.18
lung-512x512/e932e115_1-036.dcm,526.22,93.28,82.27,19.17,96.36,56.09,89.34,97.05,81.56,170.78,67.55,0,inf,2.88,43.54,27.21,33.78,20.79,34.95,13.21,36.92
